,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
1,0.0011968135833740235,0.0009771942027107523,0.0011970043182373048,0.0009773500417632364,2,{'alpha': 2},-0.019755937591582135,-0.010751711608387867,-0.007986053636351105,-0.010875347067440847,-0.009262087724422828,-0.011726227525636956,0.004152368197842682,2,-0.007469376319102697,-0.009946558273994474,-0.009198119772269952,-0.008472972442746555,-0.00840703043998999,-0.008698811449620734,0.0008311234677904942,Toyota,Prius
2,0.0011967658996582032,0.000977155276876287,0.0007976531982421875,0.0009769217102452252,3,{'alpha': 3},-0.021394846262064074,-0.014294683591204485,-0.010202357560491588,-0.011890559337159603,-0.008882617176284148,-0.013333012785440778,0.004418272624214644,3,-0.008665883128970696,-0.011479369104905003,-0.011038004749182945,-0.010143374082097508,-0.010086605196794713,-0.010282647252390174,0.0009668985339268419,Toyota,Prius
3,0.0011967182159423827,0.0009771163355291948,0.0011967658996582032,0.000977155276876287,4,{'alpha': 4},-0.02252069682092149,-0.017583702852776297,-0.012835014779270798,-0.012978268570848104,-0.008803787000265585,-0.014944294004816455,0.0046986913035405985,4,-0.009892096120151064,-0.012940233691757794,-0.012776805801382678,-0.01169054748011455,-0.011732782175697279,-0.011806493053820673,0.0010872595781551673,Toyota,Prius
4,0.001196908950805664,0.000977272391740792,0.0007979393005371094,0.0009772721707123277,5,{'alpha': 5},-0.023364085819590038,-0.020651878814833793,-0.015671192395434148,-0.014041923630866496,-0.008908604555678046,-0.016527537043280506,0.005073624476879431,5,-0.011133125236897409,-0.014330358015941715,-0.014418548902905727,-0.013156156626688311,-0.013319936801107353,-0.013271625116708102,0.001185343684359334,Toyota,Prius
5,0.0011967182159423827,0.0009771163820689287,0.0007981300354003906,0.000977505714081413,6,{'alpha': 6},-0.024040097961270403,-0.023532286216446704,-0.018603452599934078,-0.015070903143182846,-0.009126963802103044,-0.018074740744587415,0.005563013177660011,6,-0.012380627120532851,-0.015659683426515917,-0.01597510449757665,-0.014566335626598415,-0.014846655125661695,-0.014685681159377104,0.0012621190956080995,Toyota,Prius
6,0.000797891616821289,0.0009772136685366605,0.001196908950805664,0.0009772720660146167,7,{'alpha': 7},-0.024611362081055983,-0.02625225838956014,-0.02157070157420472,-0.016071593210233673,-0.009416319390753514,-0.019584446929161607,0.006154766478407471,7,-0.013628905995427662,-0.016937502557647706,-0.017457305365460637,-0.01593604299472353,-0.016317892838055296,-0.016055529950262964,0.001320186746672226,Toyota,Prius
7,0.0015952110290527344,0.0007976056499347673,0.0003989219665527344,0.0007978439331054689,8,{'alpha': 8},-0.025114249060344044,-0.02883359363992699,-0.024535747171463174,-0.017051938124638153,-0.009750248185925054,-0.02105715523645948,0.006825269482610204,8,-0.014873810129475699,-0.018171153613959396,-0.018873925955545198,-0.017273732198193385,-0.0177397185530908,-0.017386468090052894,0.0013622927417295556,Toyota,Prius
8,0.001197052001953125,0.0009773890063676796,0.0007975578308105468,0.0009768049094779918,9,{'alpha': 9},-0.025570954703279074,-0.031293638302760156,-0.02747504931074281,-0.018018153029659728,-0.010111946844670774,-0.022493948438222507,0.007550636836340308,9,-0.01611223015020293,-0.019366220754073075,-0.020231969578163988,-0.018584187254057517,-0.01911774585044434,-0.01868247071738837,0.0013909508608170307,Toyota,Prius
0,0.0013964176177978516,0.0004885193078675993,0.0007977962493896484,0.0003988981353824061,1,{'alpha': 1},-0.008152599011457096,-0.011655392874212914,-0.02980156268233816,-0.03270444330796853,-0.011098699688133753,-0.018682539512822092,0.010373249496796163,7,-0.01886092045838101,-0.01783585557804435,-0.013727344648978039,-0.012822731995217712,-0.018064282453482697,-0.016262227026820765,0.0024792205578020605,Toyota,Yaris
1,0.001196908950805664,0.0003989697215063215,0.0007977008819580079,0.00039885048017148766,2,{'alpha': 2},-0.007852536806328381,-0.011465360607228553,-0.03010471819482769,-0.03275659744381064,-0.010779236575549076,-0.018591689925548868,0.01058624420223962,4,-0.01890425105955533,-0.017877049650311262,-0.01376428313722517,-0.012869744634990112,-0.01810798690767467,-0.01630466307795131,0.00247929139049547,Toyota,Yaris
2,0.0011968135833740235,0.0003990173909677789,0.000797891616821289,0.00039894584759375934,3,{'alpha': 3},-0.0075893866529334695,-0.011296702613906756,-0.030455440222217564,-0.03289059872569169,-0.010535872222562975,-0.018553600087462492,0.01081077079436101,2,-0.018961315788737148,-0.01793374741389681,-0.013814310133210082,-0.012930279744574422,-0.018163543281838047,-0.0163606392724513,0.0024795083790925265,Toyota,Yaris
3,0.0011967182159423827,0.00039894581909694896,0.0007980823516845703,0.00039904118652603566,4,{'alpha': 4},-0.007352920717432802,-0.011154231455883623,-0.030833700276755915,-0.033073351567367945,-0.010337561861117351,-0.018550353175711527,0.011039321986590371,1,-0.019029686601655334,-0.018003378187840664,-0.0138745414547931,-0.013000142791247291,-0.018228191977199264,-0.016427188202547134,0.002480388399156154,Toyota,Yaris
4,0.0009973526000976562,9.536743164062499e-08,0.0009972572326660157,1.784161275279017e-07,5,{'alpha': 5},-0.007138528356236094,-0.011037178667373275,-0.031229760142182445,-0.03328770453069797,-0.010169079824672836,-0.018572450304232525,0.011268342597332033,3,-0.019108254521236396,-0.018084273235537,-0.013943593503099424,-0.013077574611032062,-0.018300936699283253,-0.01650292651403763,0.0024821141482711867,Toyota,Yaris
5,0.0009972572326660157,2.78041453115716e-07,0.0009972572326660157,1.784161275279017e-07,6,{'alpha': 6},-0.0069435621782839635,-0.010943604584137392,-0.03163830539127078,-0.03352383601267642,-0.010022028479164582,-0.018614267329106628,0.011496014960791731,5,-0.01919625547869102,-0.018175211092795858,-0.014020638329913578,-0.013161700751699486,-0.018381252965024502,-0.016587011723624888,0.0024847076082415713,Toyota,Yaris
6,0.0011969566345214843,0.0003989458760905677,0.0009973526000976562,9.536743164062499e-08,7,{'alpha': 7},-0.006766203474435973,-0.01087146564841323,-0.03205617362062275,-0.03377569341338197,-0.009891357260515257,-0.018672178683473838,0.011721379373347291,6,-0.019293047823746152,-0.01827523587170687,-0.014105086034672452,-0.013252001565224774,-0.018468758231999435,-0.016678825905469936,0.0024881238206038315,Toyota,Yaris
7,0.00139617919921875,0.000488616573967537,0.000997447967529297,1.1680077279964343e-07,8,{'alpha': 8},-0.006605044537218994,-0.010818881876704843,-0.032481349269538176,-0.03403932973693283,-0.009773816206239141,-0.018743684325326797,0.011943934113230385,8,-0.019398054611078547,-0.018383566769202938,-0.014196464377664818,-0.01334811212482493,-0.0185631189389875,-0.01677786336435175,0.0024922936164925077,Toyota,Yaris
8,0.0011967182159423827,0.0003989458475937594,0.0009973526000976562,9.536743164062499e-08,9,{'alpha': 9},-0.006458914020271024,-0.010784188399226423,-0.032912472753805745,-0.03431205247632315,-0.009667196135870859,-0.01882696475709944,0.012163435114829174,9,-0.01951074699410363,-0.018499547091639052,-0.014294368445105825,-0.013449741109565453,-0.01866402374909619,-0.01688368547790203,0.002497142444703302,Toyota,Yaris
0,0.0011968135833740235,0.0009771942143447588,0.0011968135833740235,0.0009771942027107523,1,{'alpha': 1},-0.060928949985994886,-0.03253596424190455,-0.03151617696050142,-0.7559307668445591,-0.029573655057722522,-0.18209710261813647,0.28714921095201623,4,-0.04837721336533618,-0.05292755072199788,-0.05338468772041943,-0.013622711889963446,-0.05169518524088002,-0.04400146978771939,0.015290055724944629,Toyota,Corolla
1,0.0015958309173583984,0.0007979154782701719,0.00039887428283691406,0.0007977485656738281,2,{'alpha': 2},-0.07188877340421268,-0.03831196525699654,-0.03947325515208562,-0.7458335216104596,-0.03241570105665953,-0.18558464329608276,0.28046534930072925,8,-0.05998214652054077,-0.06566265515721328,-0.06625622305051274,-0.013711478729612096,-0.06579427531266176,-0.054281355754108127,0.020415154551346036,Toyota,Corolla
2,0.0011967182159423827,0.0009771163355291948,0.000797891616821289,0.0009772136685366605,3,{'alpha': 3},-0.07671039564559201,-0.04066715450468761,-0.043563724304678086,-0.7351234031297335,-0.033466010743267334,-0.18590613766559172,0.27501164772653713,9,-0.06587746559993066,-0.07228773117656632,-0.07278486607308682,-0.013827882904238867,-0.07293266899396053,-0.05954212294955663,0.02300893655646913,Toyota,Corolla
3,0.0015956878662109375,0.0007978439331054688,0.000797891616821289,0.0009772136685366605,4,{'alpha': 4},-0.079410324955288,-0.04198701589890297,-0.04630380988929572,-0.7244227706425262,-0.03383917635448472,-0.18519261954809954,0.2700610526640862,7,-0.06969351334641656,-0.07659644200508148,-0.07699171196087906,-0.013965358446047448,-0.07751272081557012,-0.06295194931479893,0.024659432082535713,Toyota,Corolla
4,0.0011967658996582032,0.000977155265241817,0.0011967658996582032,0.0009771552652418167,5,{'alpha': 5},-0.08111768977655558,-0.04284345260008784,-0.0484048526284125,-0.7139664583473081,-0.03390461510057545,-0.18404741369058789,0.2654388987780444,6,-0.07248395973636952,-0.07973887043714939,-0.08004921733049786,-0.014120046427531693,-0.08083548464871303,-0.0654455157160523,0.02583897337623591,Toyota,Corolla
5,0.0011968135833740235,0.0009771942027107523,0.0011967658996582032,0.000977155265241817,6,{'alpha': 6},-0.08227980138702565,-0.04345135498860638,-0.05014405813819601,-0.7038492646293067,-0.03381692512143407,-0.18270828085291377,0.26107784464253164,5,-0.07467769340790499,-0.08219634976288823,-0.08243446251735118,-0.01428914727311326,-0.08343090088012037,-0.06740571076827562,0.026742042360940757,Toyota,Corolla
6,0.0011967658996582032,0.000977155265241817,0.0011967182159423827,0.0009771163355291948,7,{'alpha': 7},-0.08311154871767618,-0.04391144447800544,-0.05165204470036729,-0.6941064577204485,-0.033650525917425,-0.1812864043067845,0.25694202023781854,3,-0.07648630536169859,-0.08420961137609795,-0.08438284878779914,-0.014470456537868479,-0.08555903600178544,-0.06902165161304992,0.02746517621477786,Toyota,Corolla
7,0.0011968612670898438,0.0009772331363015311,0.0011968135833740235,0.0009771942027107523,8,{'alpha': 8},-0.0837297582092357,-0.0442772853705946,-0.05299887476001701,-0.6847454491489245,-0.03344450951214093,-0.17983917540018254,0.2530076091499922,2,-0.0780279234874394,-0.08591391337464765,-0.08602612963272871,-0.014662178789390988,-0.08736412223915338,-0.07039885350467204,0.028062533037142744,Toyota,Corolla
8,0.0011968612670898438,0.0009772331595686169,0.000797891616821289,0.0009772136685366603,9,{'alpha': 9},-0.08420363705468438,-0.04457984930409402,-0.05422595867718374,-0.6757599520954264,-0.03322061120445272,-0.17839800166716827,0.24925647711635818,1,-0.07937446063393229,-0.08739188298761319,-0.08744492722039086,-0.014862828262861895,-0.08893344078184823,-0.0716015079773293,0.02856726217109325,Toyota,Corolla
0,0.0015956878662109375,0.0004884803122198285,0.0007979393005371094,0.0003989697215063215,1,{'alpha': 1},-0.010341507772284675,-0.010135290966142577,-0.005791544784679692,-0.008075896465096991,-0.004377067263104741,-0.0077442614502617356,0.002354731044353284,1,-0.005285911639057502,-0.005871053666093313,-0.006652283555034241,-0.006051547579902112,-0.006642516047147568,-0.006100662497446946,0.0005131944100054566,Toyota,Aqua
1,0.0011968135833740235,0.00039901736247607795,0.0009972572326660157,2.3360154559928684e-07,2,{'alpha': 2},-0.010367323968487248,-0.010220986233238602,-0.006204597628720671,-0.008815973120261614,-0.0034184562174826324,-0.007805467433638152,0.0026543403422335065,2,-0.005665754836547313,-0.006145403031772343,-0.006888875488587916,-0.006313984709101708,-0.007072246395602228,-0.006417252892322302,0.0005100510474114394,Toyota,Aqua
2,0.0013960838317871095,0.0004886945031838398,0.0009975910186767578,2.3360154559928684e-07,3,{'alpha': 3},-0.010711736404953267,-0.01038626317806271,-0.006603428692716519,-0.009519715334194243,-0.00308674334607861,-0.008061577391201068,0.0028785011540732996,3,-0.006140588900817151,-0.006491480774529136,-0.007208158164015935,-0.006646017882603545,-0.0076042101299684675,-0.006818091170386846,0.0005225759601159433,Toyota,Aqua
3,0.0013961315155029297,0.0004884608318481088,0.0007979869842529297,0.0003989936167850989,4,{'alpha': 4},-0.011247647145789151,-0.010580644414889626,-0.006987571914416594,-0.010182987588291028,-0.0031464674225332,-0.008429063697183919,0.0030210489310201535,4,-0.006658846251357065,-0.0068840209997663195,-0.007579386180835042,-0.007019481021111267,-0.008178881390466115,-0.007264123168707162,0.0005489737620291604,Toyota,Aqua
4,0.0011967658996582032,0.00039904118652603566,0.000997304916381836,0.0,5,{'alpha': 5},-0.011894511144024986,-0.010785945833204715,-0.007355669627342114,-0.010805506574393444,-0.0034508087450797497,-0.008858488384809002,0.003105635830040697,5,-0.007191270011418692,-0.007305329011314295,-0.007982126925954293,-0.0074167177110593145,-0.008763703116065856,-0.00773182935516249,0.0005832348803091076,Toyota,Aqua
5,0.0011968612670898438,0.00039887429708787493,0.000797891616821289,0.00039894581909694896,6,{'alpha': 6},-0.012601102127091281,-0.010993683161435666,-0.007707111121465748,-0.011388749100417874,-0.0039067025022069685,-0.009319469602523507,0.003154418116269951,6,-0.007720830757640937,-0.007742733522035839,-0.008402391191044935,-0.007825855333892023,-0.009340575533153893,-0.008206477267553526,0.0006197330057269552,Toyota,Aqua
6,0.0015950679779052734,0.000488850873187956,0.0009981155395507812,8.996945507103542e-07,7,{'alpha': 7},-0.013334638668971083,-0.011199405130253597,-0.008041892753065638,-0.011934965732836202,-0.004454154999071844,-0.009793011456839671,0.003183672080668634,7,-0.008237683032348415,-0.008187178319589416,-0.00883048764925255,-0.008238768182583782,-0.009899592616397869,-0.008678741960034406,0.0006547133410100344,Toyota,Aqua
7,0.0011966228485107422,0.00039887429708787493,0.0010135650634765625,3.228205169449401e-05,8,{'alpha': 8},-0.014074093831474366,-0.011400652182971434,-0.008360395086489588,-0.012446691715600621,-0.0050539538873936975,-0.010267157340785942,0.003204408795184071,8,-0.008736322037033187,-0.008632225535158411,-0.00925967524975564,-0.008649878546112284,-0.010435613558108207,-0.009142742985233546,0.0006861353921798718,Toyota,Aqua
8,0.0013961315155029297,0.000488558179399531,0.0015956878662109375,0.0004882864048432403,9,{'alpha': 9},-0.014806038771609987,-0.011596056357568591,-0.008663222760382498,-0.012926498633727853,-0.005680219291234567,-0.0107344071629047,0.0032236782773570087,9,-0.009213903404018028,-0.009073334462441051,-0.009685273861519971,-0.009055377749822468,-0.010946306329388459,-0.009594839161437994,0.0007131254809647734,Toyota,Aqua
0,0.0011967658996582032,0.0009771552652418167,0.0007979393005371094,0.0009772720660146167,1,{'alpha': 1},-0.011314218111631174,-0.004350641436019575,-0.0019681856797378605,-0.009096916824976813,-0.0075906589606163696,-0.006864124202596358,0.003334797177817112,1,-0.00393312724592897,-0.005173056116875927,-0.005925950076819608,-0.0047078932714329745,-0.004407179854506318,-0.00482944131311276,0.000680714356414392,Toyota,Vitz
1,0.0011967658996582032,0.0009771552652418167,0.0007978439331054688,0.000977155276876287,2,{'alpha': 2},-0.011372932498833881,-0.004012999579725872,-0.0021098187225320427,-0.010730765752285432,-0.007228023091206307,-0.007090907928916708,0.003630092821056317,2,-0.004307402203294721,-0.005531438114065331,-0.00627145980014404,-0.005048589121501022,-0.004717177056688207,-0.005175213259138664,0.0006793496139053098,Toyota,Vitz
2,0.0011968135833740235,0.0009771942027107523,0.000797891616821289,0.0009772136685366603,3,{'alpha': 3},-0.011922665959929532,-0.003919493923773767,-0.0024624831645941375,-0.012558194686586045,-0.006940993136499577,-0.007560766174276612,0.004089888344274858,3,-0.004831550021682388,-0.006054656286037402,-0.006773403880374496,-0.005539475484768568,-0.005172950076561458,-0.005674407149884863,0.0006830017728191502,Toyota,Vitz
3,0.0011967182159423827,0.0009771163471641285,0.0007978439331054688,0.000977155276876287,4,{'alpha': 4},-0.012743810808788864,-0.004011649864780035,-0.002960417963550586,-0.014510764807691472,-0.006718236729553599,-0.00818897603487291,0.004640312072405315,4,-0.005464899809897167,-0.0067019967430912595,-0.007392885257694605,-0.006139125347012127,-0.005743625375299843,-0.006288506506599001,0.000691109943566635,Toyota,Vitz
