,id,make,model,true,predict,score,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
12028,3160131,Mazda,Mazda3,9.104424146384634,9.311219020494152,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14249,3164475,Nissan,Qashqai,9.878118461185586,9.803472620042417,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6348,3138252,Honda,HR-V,10.122221395361638,10.128949956705162,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12499,3161010,Audi,A4,9.645364282325891,9.484937896665269,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15033,3165797,Skoda,Karoq,10.273325483001141,10.173878380189755,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16536,3168259,Nissan,Note,9.099408811268901,9.161397984498969,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17364,3169581,Mitsubishi,Outlander,9.849559210510572,10.061591811103723,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11496,3159085,Bmw,X5,10.432644132986843,10.522473369001947,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
653,3088711,Renault,Clio,9.738023112808596,9.804867753084052,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5273,3135249,Volkswagen,Passat,10.03889218954233,9.962464575217837,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15728,3166993,Ford,Focus,10.201738576337144,10.109332614038115,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14252,3164481,Bmw,3 Series,9.38429367909962,9.481042963939723,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16629,3168385,Ford,Ranger,10.529292284625768,10.946672635752394,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9449,3154596,Volvo,XC60,10.983596369639677,10.747886020017024,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12110,3160294,Skoda,Octavia,8.516192691082654,9.226052130120443,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7201,3140838,Volvo,XC60,10.798554647958657,10.628294621641514,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11726,3159583,Bmw,X3,10.165813354725493,10.092487792286635,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5092,3134593,Nissan,Qashqai,10.020158859339821,10.064547144373519,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15070,3165844,Ford,Transit Connect,9.543234787249512,9.48090467425329,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
233,3085787,Bmw,X1,10.532096211958502,10.375107718165346,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14379,3164686,Nissan,Qashqai,10.657259354912508,10.483049527447626,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2169,3098752,Ford,Fiesta,9.680281499268713,9.802210746151877,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4357,3110675,Bmw,3 Series,9.996522418503318,9.975631406429722,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5643,3136248,Renault,Clio,9.07680897935166,9.15648283605014,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11687,3159509,Opel,Corsa,9.820105943597078,9.907701129970311,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4297,3110051,Toyota,Landcruiser,10.371927459805681,10.18893138366976,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15099,3165890,Hyundai,ix35,9.680031452383618,9.627072473054104,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16464,3168143,Volkswagen,Transporter,10.308952660644293,10.437142038552835,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8505,3152329,Peugeot,2008,9.388486557359657,9.694786792611687,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12630,3161228,Opel,Mokka,10.509168707314798,10.615598354771588,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15336,3166296,Peugeot,3008,10.517320926376348,10.483056726094668,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14205,3164383,Nissan,Juke,10.124629101179664,10.099312709753393,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14746,3165293,Audi,A3,8.955448122347393,8.994594129491386,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13623,3163286,Toyota,Yaris,9.464982590349763,9.56270866566693,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
276,3086109,Nissan,Qashqai,9.927936232938437,9.958260701122956,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7854,3150858,Seat,Arona,9.949893925350283,10.27284750841919,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7486,3149944,Kia,Sportage,10.778852117797637,10.655353591100392,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17066,3169123,Mercedes-benz,C Class,10.340128278112742,10.204941447903439,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13725,3163464,Audi,A4,10.431170293368542,10.454046038820556,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8359,3152025,Opel,Mokka,9.099408811268901,9.495434604308572,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
907,3090590,Volkswagen,Golf,9.711115659888671,9.644455742123478,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7955,3151086,Volkswagen,Golf,9.301094735244646,9.306819062332131,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6601,3138981,Renault,Kadjar,9.792555991828847,9.954070238533822,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8439,3152189,Hyundai,i20,9.738023112808596,9.834153598306658,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3737,3107185,Bmw,2 Series,10.083723602839061,10.091279228089906,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10234,3156265,Peugeot,3008,10.517320926376348,10.388129116803164,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16310,3167908,Citroen,Grand C4 Picasso,10.238172478583245,10.08799239635121,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8848,3153157,Kia,Sportage,10.736287973911258,10.677850467819406,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
231,3085784,Ford,Fiesta,9.949893925350283,9.916047968724026,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8419,3152153,Volkswagen,Tiguan,10.984444905965518,10.95095787845281,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6331,3138194,Ford,Focus,9.137769679141348,9.392379974696192,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16228,3167782,Mercedes-benz,E Class,10.797532675462964,10.766068847580655,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13557,3163164,Toyota,C-HR,10.220121446937677,10.414056936228919,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16398,3168032,Volkswagen,Golf,9.996522418503318,9.869318199930543,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6110,3137567,Hyundai,Tucson,10.402746539930654,10.318775924579217,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2849,3102406,Land,ROVER Discovery,10.431170293368542,10.255941319274719,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2980,3103051,Nissan,Serena,9.612466578818832,9.558174741125814,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10548,3156919,Nissan,Qashqai,10.239781201782993,10.151555583759366,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6641,3139078,Ford,Transit,10.163926888594034,10.248054914474665,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8300,3151888,Toyota,Yaris,9.738023112808596,9.788446665850586,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1524,3094685,Bmw,3 Series,10.667791927412402,10.48026440648095,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
507,3087687,Kia,Sportage,9.996522418503318,10.048030737589418,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2443,3100222,Mini,Hatch,9.392578591964389,9.25398286084674,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11418,3158919,Volvo,XC90,11.289719411702812,11.063533903325125,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7368,3141335,Volkswagen,Golf,10.369985042452576,10.35705047067201,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11833,3159764,Mercedes-benz,E Class,10.858036996527373,10.714496650697722,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17478,3169755,Opel,Astra,10.1226230824528,10.048938471564846,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13051,3162102,Dacia,Duster,9.371608519572305,9.649262267979186,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5407,3135622,Bmw,2 Series,10.307284603543595,10.175365555393228,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16203,3167747,Ford,Fiesta,9.104424146384634,9.252643303218184,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11044,3157967,Renault,Captur,9.897972371848018,10.045751462643086,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16665,3168436,Toyota,Vitz,8.507142855562735,8.56835657823313,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2691,3101555,Renault,Megane,9.585346272599638,9.66710533090826,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
297,3086223,Bmw,3 Series,8.465899897028686,8.399946871483182,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11174,3158231,Hyundai,Tucson,9.851931065621725,9.818497146860066,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
