,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
11198,3158281,Nissan,Note,9.615138591096644,9.557118420438703,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7840,3150822,Volkswagen,Golf,9.8492953234527,9.739874260971197,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4214,3109724,Nissan,Micra,10.132613175527885,10.07479384702954,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7989,3151147,Skoda,Kodiaq,10.455790955748428,10.468356113895634,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7010,3140270,Audi,A6,10.714395546283317,10.75110425218705,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8725,3152891,Hyundai,i40,9.29605924737872,9.321133946423762,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9926,3155659,Nissan,Qashqai,9.792555991828847,9.701747782469102,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1162,3092189,Audi,A6,10.163926888594034,9.897214982753828,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8813,3153091,Nissan,Qashqai,8.697846691109495,8.722972596225619,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8221,3151748,Volkswagen,T-Roc,10.388841510328449,10.46507679460438,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15002,3165750,Toyota,Yaris,9.328123407632566,9.348365768003921,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
107,3085102,Volkswagen,Polo,9.795345393916424,9.878740729621,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12796,3161607,Bmw,5 Series,10.432644132986843,10.335031510327203,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3324,3104729,Citroen,Grand C4 Picasso,9.792555991828847,9.724101216453157,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
785,3089614,Ford,Kuga,10.085809109330082,9.961078488073747,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5347,3135469,Peugeot,3008,10.307284603543595,10.316112269415902,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16141,3167629,Ford,Focus,10.077440859659566,10.114373663850753,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2260,3099288,Ford,Focus,9.849559210510572,9.852768632496543,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13778,3163543,Hyundai,i40,9.07680897935166,9.003652876578125,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11386,3158862,Volkswagen,Polo,9.738023112808596,9.824587245519405,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
487,3087490,Mercedes-benz,CLA Class,10.595383951194421,10.436442450933502,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6187,3137795,Renault,Trafic,9.726153537253213,9.40814882963236,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1726,3096001,Toyota,Avensis,8.25582842728183,8.512111789191426,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10400,3156652,Volkswagen,up!,8.980927207648378,9.05779360495392,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11055,3157985,Volkswagen,Golf,10.165659490817816,10.007329734126976,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8107,3151399,Opel,Crossland X,10.1226230824528,10.449413924336083,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15200,3166067,Ford,Fiesta,8.496990484098719,8.673366754870045,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5550,3135932,Mazda,CX-5,9.994241915804592,10.31148929844741,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8549,3152470,Mercedes-benz,E Class,9.61547209118311,9.663691667861196,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1378,3093615,Audi,A6,10.736287973911258,10.743719719519131,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6550,3138833,Bmw,5 Series,10.163926888594034,10.302805453666222,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9712,3155194,Nissan,X-Trail,10.448569664980209,10.147285704223535,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11759,3159636,Volkswagen,Polo,9.564512185696797,9.544389305361364,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3398,3105108,Ford,Mondeo,9.975808214115753,9.896171911072154,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8882,3153245,Hyundai,Santa Fe,10.777914080311584,10.512062741698042,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13400,3162837,Kia,Sportage,10.341742483467284,10.238651683453583,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7043,3140341,Ford,Focus,9.46877384406884,9.381079492053697,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1740,3096079,Volkswagen,Transporter,10.050613617426421,10.099878281632886,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2453,3100255,Toyota,Landcruiser,10.839580911706463,10.883468847979989,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7289,3141104,Volkswagen,Passat,8.986571625268054,8.850558785294055,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13948,3163921,Renault,Captur,10.201738576337144,10.398474500864245,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13147,3162302,Mercedes-benz,A Class,10.340128278112742,10.27627398322866,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10202,3156199,Toyota,Yaris,9.383452989684827,9.48327406281609,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
502,3087661,Ford,Fiesta,9.605755144230846,9.621513750439377,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11245,3158365,Ford,Kuga,9.849559210510572,10.03339395189835,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1478,3094296,Hyundai,Tucson,10.220121446937677,10.369156282633329,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2907,3102694,Volkswagen,Tiguan,10.837618202538614,10.682087285780451,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12315,3160650,Nissan,Qashqai,9.546455401949554,9.401551061625074,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13600,3163241,Skoda,Fabia,9.468464892185638,9.40267763609189,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11158,3158199,Nissan,Qashqai,10.221759448941915,10.175657670488114,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1781,3096346,Volkswagen,Polo,9.543234787249512,9.635641482885301,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9872,3155553,Volkswagen,Golf,9.738023112808596,9.587127680349967,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1750,3096142,Opel,Insignia,9.949893925350283,9.773783653696961,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9873,3155554,Volkswagen,Polo,9.612466578818832,9.5743165991354,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3525,3105889,Volkswagen,Passat,10.116580767996837,9.91323800434316,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6531,3138788,Toyota,Avensis,9.608310798322087,9.511612172281508,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
609,3088397,Peugeot,5008,8.83927669058535,8.978843061121019,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11023,3157928,Nissan,Micra,9.383452989684827,9.584071927098135,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7354,3141301,Volkswagen,Caddy,9.780359005054978,10.15005206226405,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7246,3140971,Peugeot,3008,10.401227936753463,10.19789389302722,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8597,3152579,Mercedes-benz,C Class,9.61547209118311,9.800543608416717,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11775,3159667,Honda,Jazz,9.296518068217235,9.285377253628209,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9618,3154961,Volkswagen,Tiguan,10.203592144986466,10.219731676434936,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10385,3156623,Ford,Transit Connect,9.825255704266555,9.789845249472592,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15653,3166875,Nissan,Qashqai,8.809116258125274,8.970568471694609,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
512,3087699,Ford,Fiesta,9.605755144230846,9.650475262859441,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11495,3159084,Toyota,Yaris,9.392245175273795,9.462050812703282,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8068,3151302,Volkswagen,Polo,9.21024036697585,9.117164392846558,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1849,3096857,Opel,Astra,8.846496938558838,8.887775005974726,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10312,3156477,Volkswagen,Polo,9.546455401949554,9.516493074646998,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9794,3155370,Land,ROVER Range Rover Sport,10.914178959831768,10.996662362296155,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16511,3168212,Hyundai,i30,9.132378830506472,9.232444062999361,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6035,3137433,Kia,Ceed,9.67721410821299,9.579104955465185,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16931,3168848,Renault,Captur,9.673445259530762,9.850977127916046,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9373,3154407,Mercedes-benz,CLA Class,10.239781201782993,10.31172370260058,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5561,3135982,Toyota,Landcruiser,10.388995368317829,10.473688423781025,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5885,3136979,Skoda,Kodiaq,10.461673747661957,10.547278224867357,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15940,3167310,Bmw,5 Series,10.163926888594034,10.13597677153088,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13784,3163560,Volkswagen,Golf,9.409191230721348,9.475782817556361,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5,3084431,Ford,Kuga,9.99857043378282,9.827204080641005,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1887,3097125,Mazda,Demio,9.185022563991893,9.123985597935103,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17155,3169258,Honda,HR-V,9.822819649468673,9.823582579057026,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12597,3161170,Ford,Focus,9.543234787249512,9.505720727345235,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10824,3157510,Bmw,X5,10.967335848767897,11.052992666743071,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14123,3164251,Volkswagen,Touran,10.081633737919603,9.895224184059963,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6462,3138613,Volkswagen,Caddy,9.680344001221918,9.42701932915765,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
87,3084920,Nissan,X-Trail,10.106224294072675,10.272235418804486,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9028,3153549,Volkswagen,up!,8.980927207648378,9.718054274688104,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4941,3134109,Seat,Ibiza,10.04107321548869,10.008920452538327,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2626,3101157,Ford,Focus,9.90323752128092,9.833789967684938,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4396,3110856,Opel,Astra,7.4673710669175595,7.84631439298776,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13968,3163949,Volkswagen,Passat,9.90323752128092,9.9094089677544,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5223,3135053,Skoda,Octavia,10.106428396532818,10.210586179916596,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12836,3161691,Volkswagen,Golf,8.086410275323782,7.982379096607305,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11709,3159545,Mercedes-benz,CLA Class,10.489884363149192,10.628693627211765,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9418,3154512,Volkswagen,up!,9.301094735244646,9.156127423488922,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13121,3162232,Kia,Rio,9.581559041355757,9.497077107642308,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11616,3159339,Nissan,Qashqai,10.292145542327912,10.212917413621923,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15088,3165871,Hyundai,i40,9.07680897935166,9.068356455282727,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2321,3099650,Suzuki,Vitara,10.083723602839061,10.30514041768514,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7742,3150595,Audi,A1,9.578449693540579,9.331765638873739,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6986,3140213,Volkswagen,Golf,9.104979856318357,9.075883307369864,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16938,3168860,Volkswagen,Golf,8.846496938558838,8.808288199796035,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11231,3158339,Seat,Leon,10.340128278112742,10.31796034458792,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8963,3153423,Ford,Kuga,10.388841510328449,10.340234869250722,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2839,3102371,Volkswagen,Tiguan,10.083723602839061,10.318736696898345,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15745,3167019,Kia,Sportage,10.273325483001141,10.24812559653573,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5673,3136326,Audi,A1,10.043032079974024,10.105029823284218,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15334,3166294,Honda,Fit,9.506734385029985,9.459534339316141,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14533,3164961,Audi,A6,10.402746539930654,10.32753611507003,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
