,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
7740,3150576,Audi,A1,9.543234787249512,9.586112418337501,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11590,3159288,Citroen,Berlingo,9.67721410821299,9.616452446239686,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2286,3099454,Mercedes-benz,A Class,9.949893925350283,9.993259960343615,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8744,3152930,Hyundai,Tucson,10.308785980087194,10.394708260023048,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6648,3139094,Hyundai,Tucson,9.947504437952903,9.832046282597418,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11847,3159789,Renault,Kadjar,10.307284603543595,10.335459147209226,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
223,3085682,Mercedes-benz,E Class,10.777914080311584,10.722228996822192,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16216,3167766,Honda,HR-V,10.124629101179664,10.188175150530446,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7838,3150820,Volkswagen,Touareg,10.725467604939041,10.959619856166814,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8890,3153255,Hyundai,Tucson,10.04107321548869,10.03170762977976,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7885,3150937,Opel,Insignia,9.90098442231801,9.727529094032416,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6968,3140161,Ford,S-Max,10.163926888594034,9.849719203124963,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6724,3139405,Volkswagen,Golf,9.822819649468673,9.827340715419487,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3578,3106144,Nissan,Juke,8.698847859222488,8.737576274786912,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14126,3164255,Citroen,Berlingo,9.612466578818832,9.648476162428732,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16260,3167828,Mitsubishi,Outlander,9.952039593118293,10.077370518505182,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17196,3169332,Renault,Clio,9.792555991828847,9.800280085186007,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
417,3087023,Audi,A6,9.51044496442652,9.537037401455791,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7253,3140993,Mercedes-benz,GLC Class,11.00126616045566,11.04142072408692,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7783,3150696,Hyundai,Tucson,10.239781201782993,10.351065542025275,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13161,3162323,Volvo,XC90,11.43981699314959,11.201333134217837,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8226,3151754,Renault,Kadjar,9.949893925350283,9.922064176561019,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13871,3163709,Mazda,Mazda2,9.581903928408666,9.482675774211572,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6600,3138976,Dacia,Duster,9.38429367909962,9.541667702927333,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10775,3157420,Skoda,Kodiaq,10.373491181781864,10.258891728795552,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13990,3163994,Volkswagen,Golf,9.738023112808596,9.57419046477644,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2316,3099598,Ford,Kuga,10.238172478583245,10.25865574745481,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3134,3103886,Volkswagen,Passat,9.849559210510572,9.746693248461156,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16688,3168465,Opel,Crossland X,10.239959789157341,10.42430713603134,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3012,3103217,Toyota,Aqua,9.388486557359657,9.511947246748143,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12514,3161042,Volkswagen,Golf,9.764225485202621,9.710711369363663,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6603,3138983,Dacia,Duster,9.648595302907339,9.732557689921771,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10483,3156807,Land,ROVER Range Rover Sport,11.40750939221358,11.08485842660114,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13382,3162800,Hyundai,i10,9.468464892185638,9.583601368334906,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17301,3169485,Toyota,Corolla,10.239781201782993,10.099483919208543,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10923,3157744,Audi,Q5,10.621205387030278,10.401285855654743,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2649,3101365,Skoda,Octavia,9.47231994707559,9.470883630362133,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15992,3167382,Seat,Ateca,10.370361288772935,10.262397872568902,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4846,3133801,Peugeot,5008,10.517320926376348,10.308063061756425,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
847,3093495,Peugeot,208,10.299911915992144,10.269264641539602,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8133,3151533,Nissan,Qashqai,10.239781201782993,10.138112385758193,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13560,3163170,Audi,A5,10.404111313817522,10.242605710915146,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11257,3158389,Kia,Sportage,9.764225485202621,9.784825098497132,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6698,3139326,Mercedes-benz,E Class,11.774905040069637,11.000098864306198,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3234,3104311,Seat,Ateca,10.542706391070517,10.602897926553185,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9836,3155481,Bmw,3 Series,10.75577295443437,10.606335461597759,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6666,3139163,Toyota,Corolla,10.163926888594034,10.190460012695779,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7319,3141204,Toyota,Yaris,8.740336742730447,8.426627193363853,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17436,3169695,Mitsubishi,Outlander,10.04107321548869,9.908793150550517,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16740,3168545,Hyundai,i30,8.85366542803745,8.914277541517306,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16229,3167783,Toyota,Aqua,9.5450252980233,9.449629483742182,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6956,3140136,Bmw,X1,9.898475010712584,9.996024643895412,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15613,3166810,Audi,A1,9.468851067127684,9.432663033081273,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9606,3154938,Seat,Arona,9.795345393916424,9.917938632221004,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
130,3085207,Honda,Jazz,9.680031452383618,9.804897516406967,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1435,3094030,Audi,Q3,10.144471021978669,10.161341749027592,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17401,3169638,Skoda,Octavia,9.205327830152639,9.260566484491953,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3631,3106495,Nissan,Qashqai,9.947265174882016,9.796731871935204,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16378,3168007,Bmw,2 Series,10.062412531523687,9.903729854289683,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15049,3165814,Audi,A3,9.67721410821299,9.648720412695726,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3305,3104622,Opel,Corsa,8.465689348549121,8.547575796930927,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2305,3099548,Volkswagen,Golf,9.464982590349763,9.175671038608593,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4334,3110454,Volkswagen,Golf,10.043249494911286,9.818116454811486,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10213,3156219,Nissan,Juke,10.293839022834245,10.344966243345189,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11758,3159634,Hyundai,i20,10.04953405346537,10.153844101195794,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3541,3105963,Mazda,CX-5,9.472704636443673,10.004003605615392,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5838,3136816,Mercedes-benz,C Class,10.895812970686281,10.88258477371551,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1682,3095699,Audi,A4,8.691146498539675,8.709245545682123,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2435,3100193,Seat,Ibiza,9.47231994707559,9.437319414340553,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7013,3140280,Peugeot,3008,10.46296047312364,10.501114347865013,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6466,3138618,Volkswagen,Caddy,9.9281801651265,9.680920599360729,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4265,3109886,Citroen,Berlingo,9.099408811268901,9.150535222285281,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12892,3161808,Volkswagen,Golf,9.85214162518454,9.71595397343499,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2541,3100730,Volkswagen,Golf,9.849559210510572,9.746035900661004,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15643,3166862,Volkswagen,Passat,9.90098442231801,9.977547223767607,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13880,3163727,Land,ROVER Discovery,10.402746539930654,10.278915303807251,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12080,3160218,Kia,Sportage,10.081633737919603,9.993683567929404,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9760,3155300,Volkswagen,Tiguan,9.632334782035558,9.81688795250359,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2744,3101844,Bmw,5 Series,9.38429367909962,9.323359561863674,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5519,3135853,Ford,Transit,9.67721410821299,9.724999131853648,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11643,3159380,Toyota,Corolla,9.996522418503318,10.002441922294928,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
471,3087397,Ford,Transit Connect,8.980927207648378,9.324885340432928,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12601,3161176,Hyundai,i20,10.079329830732325,10.142672045771167,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5603,3136120,Mazda,Mazda2,9.875602349046593,9.938552637112142,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4370,3110747,Volkswagen,Passat,10.201553030367597,10.062800921541545,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13951,3163925,Peugeot,3008,10.404111313817522,10.368229236188432,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2992,3103089,Renault,Trafic,9.28266103355581,9.181230563024124,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8374,3152067,Ford,Focus,9.67721410821299,9.58308464522131,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4416,3110921,Mercedes-benz,C Class,10.594131602877955,10.431074757092025,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11560,3159215,Volkswagen,Golf,9.546455401949554,9.38091886750943,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15486,3166554,Hyundai,Tucson,10.308619271743055,10.322471170643846,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9181,3153967,Volkswagen,Transporter,10.415412571745419,10.36877061876544,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6106,3137562,Peugeot,3008,10.273325483001141,10.213410518790258,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3367,3104938,Land,ROVER Discovery,9.994241915804592,9.68472498300299,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14615,3165085,Nissan,Qashqai,10.184522582266116,10.055310529244386,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10417,3156686,Toyota,Corolla,10.239781201782993,10.300068118626026,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12690,3161343,Toyota,Corolla,8.145839612936841,7.71270574271749,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8799,3153071,Audi,A3,9.67721410821299,9.67787358879071,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2301,3099532,Nissan,Micra,8.691146498539675,8.841479840941341,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16757,3168581,Skoda,Superb,9.453286550586572,9.563048448390965,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13984,3163987,Bmw,X1,9.301094735244646,9.542982685625448,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17402,3169639,Hyundai,i30,9.795345393916424,9.868488790154373,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1691,3095757,Mazda,Demio,9.468851067127684,9.424646235820985,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15897,3167244,Ford,Focus,9.51044496442652,9.469012142291788,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16446,3168122,Land,ROVER Discovery,10.404111313817522,10.586591327312172,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15146,3165969,Bmw,3 Series,10.165659490817816,10.127536307229663,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12048,3160165,Toyota,Corolla,8.160803920954665,8.359114229057859,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16684,3168460,Opel,Crossland X,10.239959789157341,10.46229363875066,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12117,3160309,Ford,Fiesta,9.61547209118311,9.590254342502597,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1681,3095693,Nissan,Qashqai,9.468851067127684,9.434209704031254,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10427,3156705,Skoda,Fabia,9.539644119118783,9.32336221754965,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12842,3161698,Volkswagen,Caddy,8.980927207648378,9.035947860125958,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3591,3106198,Bmw,X5,10.817756241458644,10.734774332150668,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13832,3163644,Bmw,3 Series,8.986571625268054,8.760723193053646,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8297,3151884,Toyota,Landcruiser,11.250911139267025,10.92273330825226,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
740,3089258,Nissan,Qashqai,10.103771809704256,10.132028629454894,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
38,3084614,Volkswagen,Polo,9.506734385029985,9.502734864134618,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5437,3135679,Seat,Arona,10.239781201782993,10.18504789891383,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5252,3135160,Seat,Ateca,10.432644132986843,10.428935315367461,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17208,3169351,Nissan,Qashqai,10.571316925111784,10.405953044075979,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10118,3156038,Bmw,3 Series,10.273325483001141,10.181047930210521,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7962,3151102,Ford,Focus,10.308785980087194,10.17524643576094,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4467,3114691,Audi,Q5,10.04107321548869,9.887572322848024,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10119,3156040,Hyundai,i40,9.612466578818832,9.599161040001416,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14089,3164192,Hyundai,Kona,9.974644746852457,10.202682323979628,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6849,3139803,Bmw,X3,9.975808214115753,9.81750693646595,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15967,3168373,Skoda,Karoq,10.307284603543595,10.331359593761297,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5171,3134873,Nissan,X-Trail,10.236381967809457,10.118355694908557,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1694,3095794,Volkswagen,Golf,9.647949933410914,9.573529663765841,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5816,3136753,Mercedes-benz,C Class,10.221759448941915,10.301076948581905,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14710,3165236,Nissan,Micra,9.099408811268901,9.112313567848755,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12799,3161613,Hyundai,i40,9.42504844446929,9.44532684546823,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17005,3169031,Bmw,X1,10.122221395361638,9.9620955401289,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2941,3102824,Citroen,Berlingo,8.95531908176395,8.870704876101154,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8933,3153370,Skoda,Karoq,10.238172478583245,10.336250727401817,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2311,3099564,Ford,S-Max,9.388486557359657,9.251567083678678,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13292,3162549,Seat,Ibiza,9.798127036878302,9.771147057625026,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8,3084450,Bmw,5 Series,10.477006245640542,10.468069489016807,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4943,3134116,Audi,A4,10.275016625615446,10.261689861836933,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4196,3109676,Kia,Sorento,11.06350846933288,10.89474609171135,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16820,3168674,Ford,Transit Custom,10.448569664980209,10.344560684401918,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4375,3110771,Audi,A5,10.184522582266116,10.102087852880944,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4137,3109256,Volkswagen,Tiguan,10.203406942652387,10.301938155505296,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4301,3110058,Toyota,Hilux,9.543234787249512,9.580575341201799,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
908,3090593,Opel,Mokka,9.54287630006159,9.62901045351046,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5507,3139654,Ford,Ranger,10.7178562946849,10.835824676981192,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5388,3135572,Volkswagen,Tiguan,10.371927459805681,10.568879664128936,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4871,3133849,Ford,Kuga,9.878169744551839,9.824150937326692,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2053,3098171,Bmw,4 Series,10.239781201782993,10.491152016040504,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15104,3165899,Toyota,Rav4,10.25569252100341,10.481028232422958,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6860,3139833,Nissan,Micra,11.141861783579396,9.41209355870066,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13404,3162847,Peugeot,2008,10.307284603543595,10.204048430092584,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16770,3168596,Ford,Transit Custom,10.062625773874425,9.83631489180631,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17470,3169747,Ford,Kuga,9.927936232938437,9.959681478128786,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12745,3161502,Hyundai,Santa Fe,10.043032079974024,9.91098316469833,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11275,3158430,Nissan,Qashqai,9.738023112808596,9.878356806397965,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13076,3162144,Mercedes-benz,C Class,8.740336742730447,8.896301632141926,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2009,3097856,Peugeot,308,10.544024782823776,10.537973551656266,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6981,3140198,Peugeot,3008,10.290449189079732,10.373213258765237,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11730,3159587,Renault,Kadjar,9.85214162518454,9.86074154896649,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7994,3151158,Nissan,Qashqai,9.952039593118293,9.803284405124863,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12955,3161951,Hyundai,ix35,9.29605924737872,9.307600474990174,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10378,3156607,Bmw,4 Series,9.952230096524119,10.058542545374412,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14637,3165115,Toyota,Yaris,9.543234787249512,9.660329825169716,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3237,3104336,Volkswagen,Polo,10.159098293987839,10.134619941189685,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12717,3161385,Fiat,500,9.185022563991893,9.203434772963163,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15743,3167017,Kia,Sportage,10.04107321548869,10.168034779897518,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14986,3165721,Toyota,Yaris,9.305559638557117,9.307004827289798,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4801,3133695,Audi,A4,10.517320926376348,10.457141786123671,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12419,3160869,Opel,Corsa,9.90098442231801,9.962714583541393,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5397,3135601,Volkswagen,Tiguan,10.667675506200325,10.547918782638016,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9411,3154499,Toyota,Prius,9.205327830152639,9.427095928327244,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4116,3109156,Bmw,5 Series,10.489884363149192,10.56184081263216,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15174,3166022,Renault,Captur,10.19988156558993,10.321707368142087,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7133,3140667,Volkswagen,Polo,9.494767151707292,9.318003337186386,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14992,3165727,Renault,Megane,8.691146498539675,8.906864137783888,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9412,3154501,Mercedes-benz,GLE Class,10.645305842559727,10.727756133822586,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6108,3137564,Honda,Jazz,9.209840246934501,9.452990526715151,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16200,3167738,Renault,Clio,9.158941808890182,9.193239775591605,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16403,3168037,Volkswagen,Golf,10.462817585361734,10.525328610843498,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16439,3168115,Bmw,4 Series,11.034809015613943,10.78565423149055,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8007,3151185,Audi,A4,10.1226230824528,9.978645717440596,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3282,3104503,Bmw,5 Series,11.080602902692181,11.06348334583009,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9786,3155351,Ford,Focus,8.003028666384733,8.131135863964936,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3974,3108400,Nissan,Juke,9.184919994629272,9.35428500110022,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11770,3159661,Peugeot,5008,10.645305842559727,10.344393149475582,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4882,3133881,Peugeot,3008,10.154246270883311,10.222600119579612,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
341,3086548,Skoda,Karoq,10.201738576337144,10.2809848079588,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16957,3168892,Opel,Insignia,8.202482446576537,8.83860475095531,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15028,3165789,Hyundai,Tucson,10.63344870621879,10.42016468265546,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
364,3088329,Volkswagen,T-Roc,10.515966830028619,10.644035780412317,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5033,3134407,Suzuki,Swift,9.79784922051313,9.596192160716464,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13466,3162970,Bmw,5 Series,10.877103351029552,10.89053669781956,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5504,3135828,Renault,Clio,9.791997176502765,9.749041837976034,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3675,3106791,Audi,A4,10.545315122572783,10.537234491987668,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7389,3141422,Volkswagen,Passat,10.373491181781864,10.330207136215138,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12028,3160131,Mazda,Mazda3,9.104424146384634,9.349796901300325,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14249,3164475,Nissan,Qashqai,9.878118461185586,9.734160107642083,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6348,3138252,Honda,HR-V,10.122221395361638,10.154753569085372,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12499,3161010,Audi,A4,9.645364282325891,9.658255505445155,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15033,3165797,Skoda,Karoq,10.273325483001141,10.21903720156877,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16536,3168259,Nissan,Note,9.099408811268901,9.140686313844084,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17364,3169581,Mitsubishi,Outlander,9.849559210510572,10.004334242955617,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11496,3159085,Bmw,X5,10.432644132986843,10.538625264670749,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
653,3088711,Renault,Clio,9.738023112808596,9.699523944700134,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5273,3135249,Volkswagen,Passat,10.03889218954233,10.001119365433556,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15728,3166993,Ford,Focus,10.201738576337144,10.080282310548702,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
